Accession,binding_site_count,n_sites_detected_2plus_libraries,n_sites_detected_3_libraries,max_detected_libraries,mean_detected_libraries,depth_max_35L33G,depth_mean_35L33G,depth_max_2J3,depth_mean_2J3,depth_max_polyclonal,depth_mean_polyclonal,entropy_max_35L33G,entropy_mean_35L33G,entropy_max_2J3,entropy_mean_2J3,entropy_max_polyclonal,entropy_mean_polyclonal,has_binding_site
NM_026982,4,3,2,3,2.25,38.0,27.5,35.0,32.333333333333336,50.0,31.0,1.25440500404,1.0647386849662501,0.918320226832,0.8381003448856666,0.915594938494,0.7389650415565,True
NM_026984,7,4,0,2,1.5714285714285714,149.0,46.4,163.0,55.6,30.0,30.0,1.15821652279,1.0145780695796,1.27485083991,0.9184679562579999,1.34791009821,1.34791009821,True
NM_026987,8,3,1,3,1.5,59.0,31.6,35.0,25.5,77.0,37.4,1.10588987902,0.9710058406988,1.02180767248,0.853560939878,1.11116586411,0.8869682398556,True
NM_026988,2,2,1,3,2.5,64.0,52.0,63.0,63.0,48.0,48.0,1.23579443826,1.0563792276925,0.890385972596,0.890385972596,1.00512494917,0.8208195587325,True
NM_026992,3,2,1,3,2.0,54.0,54.0,40.0,34.333333333333336,29.0,29.0,0.930730843796,0.882096213758,0.920659479151,0.790814082676,0.57572951428,0.57572951428,True
NM_026993,7,2,0,2,1.2857142857142858,31.0,17.75,32.0,29.0,18.0,18.0,1.09507786212,0.85489635039025,1.09711289473,1.0943814457299998,1.06085694716,0.9054444203859999,True
NM_026995,4,2,1,3,1.75,25.0,19.0,42.0,27.333333333333332,19.0,18.5,1.06835833888,0.8792720074495,1.01969811422,0.8701383034816667,0.955131195451,0.821046386024,True
NM_027000,22,12,6,3,1.8181818181818181,323.0,95.5,373.0,91.66666666666667,338.0,84.125,1.31123526978,0.9599229287973333,1.25064699518,1.01939812880375,1.25091955331,0.84551785709675,True
NM_027008,8,5,3,3,2.0,93.0,43.833333333333336,99.0,50.5,95.0,51.5,1.21770772015,0.9884313717556666,0.950960212094,0.83804945611025,1.16604398828,0.9486597020816666,True
NM_027009,7,4,2,3,1.8571428571428572,183.0,80.4,209.0,113.0,206.0,89.0,0.968764799294,0.8897712180039999,1.04375703633,0.9911346721413333,1.22072161035,0.9752059181598,True
NM_027014,1,1,0,2,2.0,,,10.0,10.0,16.0,16.0,,,0.610864302055,0.610864302055,1.02392879964,1.02392879964,True
NM_027030,5,4,1,3,2.0,51.0,39.0,68.0,40.25,82.0,50.0,0.933629250961,0.7277491764716667,1.03972077084,0.8263512999315,1.03239761907,0.790764331319,True
NM_027040,1,0,0,1,1.0,,,,,10.0,10.0,,,,,0.801818552543,0.801818552543,True
NM_027044,4,3,2,3,2.25,325.0,137.0,245.0,138.0,240.0,82.75,1.16876767655,0.8515632025746666,1.15875527169,0.9130934896745,1.04323668146,0.8841759621255,True
NM_027045,17,9,3,3,1.7058823529411764,163.0,41.55555555555556,143.0,49.4,203.0,53.5,1.20254886412,0.9470630762374443,1.32506752095,1.0223520619866,1.35800731817,1.0030495473438,True
NM_027060,6,2,0,2,1.3333333333333333,34.0,21.666666666666668,66.0,40.25,17.0,17.0,1.01249471103,0.9739291903013333,1.27082483842,1.01502283246175,0.691416077617,0.691416077617,True
NM_027088,14,3,1,3,1.2857142857142858,99.0,39.75,222.0,65.0,193.0,44.714285714285715,1.28435380183,1.05109493064375,1.50476529993,1.085234808127143,1.28401736127,1.0356801926577144,True
NM_027093,4,3,2,3,2.25,52.0,39.0,49.0,40.0,112.0,80.33333333333333,1.08491146029,1.015332355866,1.19894409603,1.063588887176,0.832629488285,0.7591602026163334,True
NM_027098,7,2,1,3,1.4285714285714286,39.0,32.5,84.0,37.25,84.0,48.25,0.833282162568,0.6867431524785,1.01344590709,0.8367234267254999,1.06060180561,0.8714130974697499,True
NM_027101,6,4,3,3,2.1666666666666665,257.0,93.16666666666667,298.0,165.75,248.0,148.0,1.3107191986,0.8837147313163333,0.945611219657,0.8103366371405001,0.962407743162,0.770603901113,True
NM_027106,3,0,0,1,1.0,16.0,16.0,,,28.0,22.0,0.831402520496,0.831402520496,,,1.03972077084,0.9659193208295,True
NM_027117,8,3,1,3,1.5,86.0,31.5,34.0,23.833333333333332,53.0,48.0,1.19326364467,1.0624047699672499,1.09005965871,0.867576248723,1.0174138842,0.76405127653,True
NM_027122,2,1,0,2,1.5,,,13.0,12.0,12.0,12.0,,,1.01009975935,1.002511695961,0.562335144619,0.562335144619,True
NM_027123,5,3,2,3,2.0,111.0,63.5,86.0,39.666666666666664,92.0,47.6,0.795579405907,0.7285713220325001,1.10661205827,0.9173767761606667,1.01560092908,0.8321005653716,True
NM_027130,21,15,10,3,2.1904761904761907,499.0,92.46666666666667,446.0,91.84615384615384,499.0,92.22222222222223,1.2627030334,0.9048764336915334,1.18037168274,0.7696162044260769,1.35628014518,0.9179142897741112,True
NM_027134,3,0,0,1,1.0,,,39.0,27.0,26.0,26.0,,,1.00961375817,0.9661716372095,0.881863131342,0.881863131342,True
NM_027136,3,3,1,3,2.3333333333333335,45.0,28.0,124.0,72.5,55.0,38.5,1.09283055353,1.0197222913073334,1.35305227785,1.1679765027825,1.35126568507,1.1372369479845,True
NM_027143,1,0,0,1,1.0,,,16.0,16.0,,,,,0.983273944246,0.983273944246,,,True
NM_027144,19,10,7,3,1.894736842105263,230.0,66.84615384615384,232.0,91.6,227.0,78.84615384615384,1.15067764815,0.9014028703675384,1.347484877,1.019685779738,1.28101904005,0.9163736180543847,True
NM_027153,1,1,1,3,3.0,62.0,62.0,113.0,113.0,119.0,119.0,0.999274552589,0.999274552589,0.801184710645,0.801184710645,1.08470064539,1.08470064539,True
NM_027156,8,6,1,3,1.875,143.0,46.75,210.0,54.4,174.0,49.166666666666664,1.32744660394,0.80088947155325,1.41420927197,0.911044994596,1.23072722026,0.9757746956526666,True
NM_027159,3,2,2,3,2.3333333333333335,25.0,15.666666666666666,27.0,15.0,30.0,17.0,1.27208986882,0.9771756249496666,1.09861228867,0.8675632284825,0.562335144619,0.5313687840785,True
NM_027162,9,7,3,3,2.111111111111111,362.0,144.71428571428572,289.0,139.83333333333334,262.0,121.66666666666667,1.17137213589,0.9598433088021429,1.35488505301,0.93783485642,0.875444315949,0.7181647110566667,True
NM_027164,2,1,1,3,2.0,15.0,14.5,14.0,14.0,24.0,24.0,1.04375703633,1.02399975469,1.2326432845,1.2326432845,0.651950837378,0.651950837378,True
NM_027168,2,2,1,3,2.5,32.0,32.0,109.0,84.5,61.0,51.0,1.03610597053,1.03610597053,1.19818510795,1.158233825365,1.00361210627,0.9235475237595001,True
NM_027172,2,1,0,2,1.5,16.0,16.0,,,8.0,8.0,0.900256051269,0.865389871376,,,0.562335144619,0.562335144619,True
NM_027175,4,2,0,2,1.5,21.0,20.5,47.0,27.666666666666668,29.0,29.0,1.08889997535,1.002726252366,1.08134486824,0.8840141168943333,0.910899798573,0.910899798573,True
NM_027181,4,2,2,3,2.0,309.0,157.0,281.0,149.66666666666666,172.0,168.5,1.23344897733,0.9891496088453332,1.08036049962,1.02794694074,1.17473895925,1.0269406447035,True
NM_027184,19,13,6,3,2.0,166.0,55.583333333333336,214.0,84.16666666666667,152.0,64.71428571428571,1.06501185375,0.811899829114,1.07718654727,0.8531674581007499,1.0917862381,0.877730252451,True
NM_027187,9,5,1,3,1.6666666666666667,165.0,58.5,115.0,46.0,210.0,62.0,1.18169811026,0.7609435690335,1.06120844091,0.8581424172556,1.19108303456,0.9509915256510001,True
NM_027193,4,3,1,3,2.0,75.0,38.666666666666664,48.0,36.0,59.0,36.666666666666664,1.08304003341,0.9347614266903334,1.31391138587,1.253834279345,1.27601564402,0.93750900446,True
NM_027204,12,8,7,3,2.25,572.0,216.75,772.0,197.6,783.0,218.88888888888889,1.34381032882,0.943479483010125,1.0568326832,0.8713501470464999,1.01896798617,0.8183109667183334,True
NM_027207,6,0,0,1,1.0,58.0,42.0,86.0,48.666666666666664,12.0,12.0,0.972769638249,0.88690947388,0.917378431045,0.9123224651963334,0.959614793912,0.959614793912,True
NM_027212,6,3,0,2,1.5,41.0,32.333333333333336,38.0,23.0,61.0,33.0,0.999280473949,0.922977376639,0.936888307539,0.7586786499450001,1.22319314624,1.0699646201950002,True
NM_027213,3,1,0,2,1.3333333333333333,34.0,22.0,31.0,31.0,19.0,19.0,1.05492016799,0.929331137653,0.958643487602,0.958643487602,0.623654849568,0.623654849568,True
NM_027221,1,1,0,2,2.0,27.0,27.0,31.0,31.0,,,0.529706199058,0.529706199058,0.969515607682,0.969515607682,,,True
NM_027226,22,13,8,3,1.9545454545454546,159.0,48.38461538461539,160.0,50.06666666666667,174.0,53.93333333333333,1.1645953714,0.8319273134249231,1.31776879353,0.8500541501808667,1.1994474391,0.840713776188,True
NM_027227,1,1,1,3,3.0,61.0,61.0,91.0,91.0,130.0,130.0,0.939654696053,0.939654696053,0.802915474618,0.802915474618,0.994195839322,0.994195839322,True
NM_027231,8,2,2,3,1.5,147.0,50.4,170.0,91.0,130.0,49.6,0.995076371194,0.8761746619634,0.636514168295,0.593853715646,1.13841556874,0.9651954987907999,True
NM_027236,9,7,2,3,2.0,93.0,33.0,127.0,85.25,127.0,53.285714285714285,1.32268670156,0.8931811108825715,1.14529024316,0.94970335910475,1.20887447488,0.7359292371321429,True
NM_027241,2,2,1,3,2.5,72.0,72.0,30.0,30.0,41.0,41.0,1.1871038273,1.1871038273,0.918320226832,0.7730127420145,0.803324757554,0.7569776062465,True
NM_027242,3,2,1,3,2.0,39.0,23.5,48.0,26.666666666666668,42.0,42.0,1.24004605183,1.1071804023495,1.28471216807,1.0470454738506667,1.2224304035,1.2224304035,True
NM_027244,3,2,1,3,2.0,14.0,14.0,61.0,37.333333333333336,38.0,36.5,0.758936772762,0.758936772762,1.0579054247,0.9874538875869999,0.931678520682,0.7346114665779999,True
NM_027250,6,5,2,3,2.1666666666666665,254.0,150.5,471.0,94.0,424.0,108.6,1.11519798601,1.06067980036,1.12482822402,0.8160061706983334,1.16700473735,0.9937684894538,True
NM_027251,3,2,1,3,2.0,77.0,46.0,63.0,63.0,54.0,54.0,1.24119241879,1.16319051588,0.941258185727,0.7767307060865001,0.852019419363,0.7455188305314999,True
NM_027256,6,4,2,3,2.0,85.0,56.2,72.0,58.666666666666664,54.0,40.0,1.08219553004,0.960506718005,1.11429230259,0.9095720857940001,1.21240112689,1.03260028578475,True
NM_027257,6,4,1,3,1.8333333333333333,58.0,39.2,46.0,30.5,58.0,31.5,1.3172464108,1.0221860473522,1.04375703633,0.9961436909804999,0.99686733359,0.86500388881825,True
NM_027259,2,2,1,3,2.5,53.0,30.5,36.0,32.0,27.0,27.0,0.812221898597,0.687278521608,1.25046449684,1.0516739816035,1.17880548119,1.17880548119,True
NM_027263,4,3,1,3,2.0,29.0,25.333333333333332,19.0,14.0,68.0,32.666666666666664,1.00719363086,0.8935281127993333,1.27302833659,1.0488438301779999,0.725269504455,0.660714033516,True
NM_027269,3,3,1,3,2.3333333333333335,64.0,41.0,54.0,54.0,61.0,56.0,0.735621939759,0.6855221106946666,0.741254622069,0.741254622069,1.30136185042,1.0685227103736665,True
NM_027270,4,3,1,3,2.0,61.0,33.333333333333336,45.0,32.5,70.0,32.666666666666664,1.3301603132,0.9736605691203333,0.818808456223,0.702213370819,1.13891433639,0.9439913894949999,True
NM_027275,15,7,4,3,1.7333333333333334,64.0,35.3,55.0,48.666666666666664,91.0,55.0,1.02808937733,0.8642431342805998,1.25552314859,0.9618204091901666,1.0688878661,0.7525077396508,True
NM_027276,5,2,1,3,1.6,36.0,25.5,54.0,32.333333333333336,62.0,38.0,1.02818385933,0.9991498216585,1.30509637195,1.0012512829216667,0.994923632572,0.8667081357263333,True
NM_027279,4,1,1,3,1.5,41.0,28.0,46.0,30.5,36.0,33.0,1.09101984718,0.890971578247,0.927617334327,0.8740464438394999,1.18582031263,1.07938636807,True
NM_027285,20,13,3,3,1.8,193.0,50.9375,201.0,57.666666666666664,137.0,62.0,1.19231248331,0.862272313513875,1.09283055353,0.8729000843347777,1.17092999591,0.8432175882727272,True
NM_027288,13,8,3,3,1.8461538461538463,190.0,65.85714285714286,204.0,56.0,338.0,74.55555555555556,0.910504624191,0.719491498277,1.02839416671,0.89829178974275,1.09478022601,0.9531950656798889,True
NM_027289,8,6,2,3,2.0,158.0,53.8,91.0,39.666666666666664,75.0,39.8,0.959938341604,0.8253111749824,1.23093162305,0.9058971056558333,1.20569777201,0.8892547963348001,True
NM_027290,12,6,3,3,1.75,107.0,73.0,160.0,57.857142857142854,105.0,50.333333333333336,1.32605477779,0.9593977148654,1.16643076638,0.8940490632838571,1.23691291821,0.9116633525717778,True
NM_027293,3,3,2,3,2.6666666666666665,38.0,22.0,39.0,24.5,32.0,17.333333333333332,1.03935456744,0.8563642289173333,0.973596578236,0.7922304401455,1.24068429195,0.9455359595193333,True
NM_027295,3,1,1,3,1.6666666666666667,38.0,38.0,34.0,25.5,71.0,44.5,0.642422021076,0.642422021076,0.901208470713,0.789351437581,1.06085694716,0.9307038277440001,True
NM_027297,14,11,5,3,2.142857142857143,85.0,34.583333333333336,124.0,50.1,165.0,54.875,1.3408598246,0.8242134553933332,1.36539268675,0.984284999106,1.32012630109,1.00322041046425,True
NM_027307,25,18,12,3,2.2,616.0,117.21052631578948,469.0,113.73333333333333,470.0,97.23809523809524,1.35942562297,0.9462778075495263,1.20129229968,0.7925468319722,1.33396014546,0.9280480695010953,True
NM_027308,2,0,0,1,1.0,21.0,21.0,,,,,1.02208305081,1.0105117888050001,,,,,True
NM_027314,10,8,4,3,2.2,175.0,74.28571428571429,125.0,72.625,173.0,89.42857142857143,1.04868806575,0.8349715733751429,1.17835264519,0.981564917044375,1.10079868838,0.7984437219344286,True
NM_027326,1,0,0,1,1.0,,,17.0,17.0,,,,,1.07338362034,1.07338362034,,,True
NM_027328,14,7,3,3,1.7142857142857142,126.0,45.142857142857146,110.0,37.0,128.0,48.142857142857146,1.11365792822,0.9712024741882858,1.23278225177,0.8715421689654,1.1223552823,0.8451990745141428,True
NM_027334,3,2,1,3,2.0,82.0,51.0,47.0,41.0,63.0,40.0,1.03972077084,0.9593731988045,1.05895377892,1.0226339511805,0.971848771236,0.7603615778605,True
NM_027335,1,0,0,1,1.0,,,26.0,26.0,,,,,0.820799689164,0.820799689164,,,True
NM_027342,5,2,1,3,1.6,238.0,94.33333333333333,168.0,97.5,185.0,90.33333333333333,0.979971182083,0.7421818700063333,0.954826716926,0.929970387658,1.03349206069,0.8859423662633333,True
NM_027349,28,16,6,3,1.7857142857142858,179.0,49.76923076923077,174.0,48.8421052631579,187.0,48.888888888888886,1.14489184006,0.8540226581727693,1.23123569111,0.8687546119766316,1.14734979877,0.8663837923746667,True
NM_027352,11,8,4,3,2.090909090909091,71.0,32.857142857142854,61.0,30.77777777777778,59.0,36.42857142857143,1.03972077084,0.8230367897837143,1.07080785955,0.9270454899781111,1.20861388336,1.0131434344001429,True
NM_027353,15,10,4,3,1.9333333333333333,42.0,25.181818181818183,139.0,38.111111111111114,129.0,46.77777777777778,1.0917862381,0.8384357292961819,1.01760298612,0.7632838956545556,1.20692110623,0.8182971179005556,True
NM_027354,3,2,1,3,2.0,34.0,23.333333333333332,19.0,15.5,21.0,21.0,1.38299265192,1.1240212873743334,0.959614793912,0.9190699465195,0.664528438655,0.664528438655,True
NM_027357,41,26,17,3,2.048780487804878,218.0,78.28571428571429,208.0,85.28,236.0,83.38709677419355,1.19445300632,0.8598195575536071,1.29327493606,0.8257277109032399,1.38590255241,0.8612326678997742,True
NM_027360,2,2,2,3,3.0,1901.0,1025.5,2096.0,1112.0,2112.0,1104.5,1.15379387714,0.972919382369,1.18173951189,1.15207599158,1.09426966375,0.820999682655,True
NM_027366,2,1,0,2,1.5,31.0,31.0,42.0,25.5,,,0.930345229978,0.930345229978,0.936888307539,0.767578948062,,,True
NM_027374,4,1,0,2,1.25,,,66.0,42.333333333333336,27.0,23.0,,,1.01391688104,0.9203003666036667,1.06011893594,0.8483165521175,True
NM_027375,10,5,3,3,1.8,58.0,34.5,30.0,27.0,65.0,45.42857142857143,1.01716435092,0.8744447190883333,0.857035247681,0.703309483363,1.06589121321,0.8847226700284285,True
NM_027381,4,3,1,3,2.0,111.0,66.5,18.0,18.0,70.0,31.5,1.11506170689,0.825510798053,0.936888307539,0.8119249420679999,1.03972077084,0.8050541951715,True
NM_027388,2,1,0,2,1.5,36.0,24.0,,,11.0,11.0,1.01140426471,0.9135943222834999,,,0.689009238477,0.689009238477,True
NM_027389,14,6,5,3,1.7857142857142858,382.0,82.75,483.0,102.57142857142857,394.0,75.1,1.16620969278,1.023962753141125,1.20815501779,0.9737681967315713,1.09005965871,0.9689755806075,True
NM_027395,6,5,0,2,1.8333333333333333,49.0,28.333333333333332,56.0,31.8,37.0,22.333333333333332,1.09861228867,0.8464925143530001,1.03824001857,0.9189681892195999,1.02818385933,0.68162355686,True
NM_027400,39,25,14,3,2.0,646.0,150.34615384615384,650.0,149.14814814814815,729.0,163.12,1.32186051499,0.833961956286423,1.40455275408,0.8938007335783703,1.3554027191,0.88883000485796,True
NM_027404,2,2,2,3,3.0,46.0,40.0,42.0,38.5,65.0,52.0,1.05510161817,0.9031234807805,0.946174908889,0.798965735031,0.604205041547,0.5558175018835001,True
NM_027405,1,0,0,1,1.0,,,27.0,27.0,,,,,0.961872921049,0.961872921049,,,True
NM_027406,1,0,0,1,1.0,,,,,10.0,10.0,,,,,1.02965301406,1.02965301406,True
NM_027411,12,7,2,3,1.75,72.0,35.0,36.0,21.625,101.0,34.0,1.0805276266,0.8764046300415714,1.08930967896,0.871667546823375,1.07899220788,0.7731273067786667,True
NM_027418,12,10,4,3,2.1666666666666665,128.0,44.7,120.0,56.25,124.0,58.0,1.39655199178,0.9435047794647,1.24476557885,0.938813314527,1.07681866721,0.9196847665275,True
NM_027421,28,19,7,3,1.9285714285714286,212.0,75.375,231.0,65.38888888888889,204.0,61.85,1.0502012254,0.8506750344006875,1.13104031012,0.842533417711111,1.11187953688,0.8956031377829999,True
NM_027422,1,0,0,1,1.0,,,,,6.0,6.0,,,,,0.867563228481,0.867563228481,True
NM_027423,15,9,6,3,2.0,85.0,47.785714285714285,148.0,59.875,95.0,51.375,1.53343828324,1.0711224009175715,1.24936683514,0.89427908779775,1.49278524705,0.951693855921,True
NM_027429,3,2,2,3,2.3333333333333335,74.0,66.0,171.0,99.0,116.0,97.0,0.927990325559,0.741389963954,0.892117870819,0.7697687585066667,0.789216193246,0.7364102471539999,True
NM_027430,4,4,2,3,2.5,51.0,47.333333333333336,72.0,44.5,55.0,40.333333333333336,1.01286317678,0.9002357207526667,1.14993587606,0.82050195724675,1.31484016777,1.089167946043,True
NM_027435,26,14,3,3,1.6538461538461537,87.0,33.6875,61.0,28.666666666666668,59.0,30.666666666666668,1.20268075956,0.8815686011868125,1.06656248489,0.8952480583895334,1.09337471756,0.8885859240915001,True
NM_027436,8,4,2,3,1.75,94.0,52.333333333333336,124.0,44.25,105.0,49.0,0.942368975714,0.7740151191988334,1.09861228867,0.8385140186295,0.933887369878,0.86325097156575,True
NM_027439,20,15,9,3,2.2,218.0,84.53333333333333,193.0,98.0,227.0,105.14285714285714,1.19161942623,0.8168205634247333,1.26348318259,0.8480989315376667,1.21059492288,0.8353589429077142,True
NM_027444,17,12,5,3,2.0,47.0,25.416666666666668,84.0,27.0,117.0,50.45454545454545,1.11449263432,0.79615758715625,1.18647448541,0.8534607632719091,1.20848435905,0.8932517853183637,True
NM_027445,2,1,1,3,2.0,35.0,35.0,17.0,17.0,20.0,15.0,0.971341676276,0.971341676276,0.605797499372,0.605797499372,1.05492016799,0.8328922350225,True
NM_027446,2,1,0,2,1.5,4.0,4.0,42.0,42.0,38.0,38.0,1.03972077084,1.03972077084,1.06186561842,1.06186561842,0.601679754913,0.601679754913,True
NM_027450,4,3,1,3,2.0,76.0,41.666666666666664,50.0,49.5,61.0,36.0,1.15418489913,1.0476789584443333,1.10553977882,0.8815341713105,1.22916642334,1.1021521358333333,True
NM_027453,9,5,3,3,1.8888888888888888,138.0,56.285714285714285,134.0,64.0,172.0,92.25,1.04058055898,0.8711001082112857,1.02839416671,0.8708233674416667,1.04375703633,0.8065460377735,True
NM_027455,4,1,1,3,1.5,37.0,26.0,34.0,25.333333333333332,46.0,46.0,0.803314976141,0.794201252383,0.918427784993,0.8183585215413333,1.26051031059,1.26051031059,True
NM_027457,5,3,1,3,1.8,38.0,25.0,32.0,23.0,48.0,29.333333333333332,0.856840995039,0.7203922831813333,1.06085694716,0.9728402375506667,1.2610389192,0.8718112744759999,True
NM_027464,14,9,5,3,2.0,101.0,43.888888888888886,127.0,46.2,186.0,69.77777777777777,1.09823124149,0.8243684508956667,1.2990568748,0.9745471034289999,1.0590781567,0.7860324522746667,True
NM_027470,4,1,1,3,1.5,37.0,19.0,20.0,14.0,18.0,18.0,0.859967281036,0.7834529011156667,1.02965301406,1.0019838834645,0.900908873225,0.900908873225,True
NM_027472,10,6,2,3,1.8,71.0,53.0,79.0,49.4,86.0,39.75,1.09918377056,0.9914782169562001,1.09845272134,0.932438795012,1.08572305477,0.766003560356875,True
NM_027475,4,4,2,3,2.5,172.0,84.66666666666667,201.0,106.0,120.0,65.75,1.1269653849,0.9247501506763335,1.27093731772,0.9901857265220001,1.11861263786,1.0043311318602501,True
NM_027478,7,6,4,3,2.4285714285714284,281.0,84.83333333333333,268.0,95.2,365.0,92.83333333333333,1.3450163315,1.0409733183903334,1.10081403475,0.9424244686756001,1.4936257732,1.0656575208935,True
NM_027480,1,1,1,3,3.0,86.0,86.0,84.0,84.0,105.0,105.0,1.17179692578,1.17179692578,0.658446861256,0.658446861256,0.897238648962,0.897238648962,True
NM_027485,3,1,0,2,1.3333333333333333,35.0,24.5,36.0,36.0,22.0,22.0,1.06094424079,1.053836574045,0.800426758148,0.800426758148,0.585952618304,0.585952618304,True
NM_027490,58,36,18,3,1.9310344827586208,1060.0,124.0,881.0,107.16216216216216,1088.0,120.32432432432432,1.3412960954,0.9572576404865789,1.22622483883,0.8666182921498919,1.30120299429,0.8888741671851892,True
NM_027493,3,0,0,1,1.0,27.0,19.5,13.0,13.0,,,1.07755632707,0.971528843782,1.0123308391,1.0123308391,,,True
NM_027513,33,18,10,3,1.8484848484848484,125.0,52.611111111111114,127.0,51.083333333333336,127.0,53.578947368421055,1.44277599074,0.9136494620333333,1.2888101051,0.9394630208859166,1.30445491724,0.9243825910120002,True
NM_027514,4,3,2,3,2.25,44.0,30.25,46.0,31.0,38.0,27.0,1.07451622314,0.963388975937,1.08219553004,0.9956488867109999,0.909707710327,0.7983241818513332,True
NM_027532,4,1,0,2,1.25,,,73.0,70.0,54.0,36.666666666666664,,,1.42115092099,1.166180518878,1.03619878482,0.8144686701686666,True
NM_027534,26,15,9,3,1.9230769230769231,549.0,141.78947368421052,548.0,138.33333333333334,708.0,143.9375,1.09752996001,0.8782684605401578,1.19838112599,0.8369825304121333,1.11371720687,0.8425050977811875,True
NM_027541,12,7,4,3,1.9166666666666667,108.0,46.1,99.0,58.0,109.0,45.625,1.33208311959,1.0247389300929999,1.13457448984,0.9299601777914001,1.27625736424,0.807994100007875,True
NM_027545,14,10,5,3,2.0714285714285716,189.0,62.5,117.0,58.6,217.0,99.14285714285714,1.12139008903,0.8846672901973333,0.991988663695,0.8116326824158999,1.45025991099,0.9480995039788571,True
